"","SERIALNO","PUMA","ST","WGTP","state","residence","family_structure","child1_age","child2_age","child3_age","child4_age","child5_age","parent1_age","parent2_age","disability_parent1","disability_parent2","disability_child1","disability_child2","disability_child3","disability_child4","disability_child5","cs_flag","breastfeeding","nontraditionalwork","immigration","parent1_max_work","maxshiftlength_parent1","maxworkweek_parent1","backtobackshifts_parent1","weekenddaysworked","parent1_first_max","backtobackshifts_parent2","workdaystart","user_trans_type","savings","vehicle1_value","vehicle2_value","vehicle1_owed","vehicle2_owed","debt_payment","privateplan_type","hlth_amt_parent_m","hlth_amt_family_m","hlth_costs_oop_m","userplantype","disability_medical_expenses_mnth","housing_override","housing_override_amt","home_type","fuel_source","energy_cost_override","energy_cost_override_amt","food_override","trans_override","trans_override_parent1_amt","trans_override_parent2_amt","other_override","disability_personal_expenses_m","disability_flag","fosterchild_flag","noncitizen_flag","felony_conviction_flag","parent2_max_work","maxshiftlength_parent2","maxworkweek_parent2","child1_foster_status","child2_foster_status","child3_foster_status","child4_foster_status","child5_foster_status","child1_immigration_status","child2_immigration_status","child3_immigration_status","child4_immigration_status","child5_immigration_status","itin","other_parent_timeoff_for_newborn","mother_timeoff_for_newborn","state_mctr","fli","tdi","baseline","compare_flag","snap_training","fullday_prek","fullday_k","recent_tanf_exit_flag","tanfwork"
"726","2019HU0151779","02101","34",22,"New Jersey","Camden County (North)--Camden & Gloucester Cities","two-parent",4,8,10,14,17,41,35,"0","1","0","0","0","0",NA,0,1,1,0,35,7,3,0.2,0,NA,NA,"21:5","01",4444,0,0,0,0,13952,NA,0,0,834,"employer",834,"1",400,"house","3",1,280,617,"0","0","0",584,1391,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","1","1","1","3","3",NA,2.7,12.8,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"727","2019HU0151822","00904","34",101,"New Jersey","Middlesex County (North Central)--Metuchen Borough","two-parent",11,17,-1,-1,-1,45,43,"0","0","0","0","-9","-9","-9",1,1,0,1,40,8,20,2.3,0,NA,NA,"8:10","01",4074,29226,29245,15364,16842,9338,"employer",0,0,868,"employer",0,"1",0,"house","1",1,473,636,"0","0","0",539,0,NA,NA,NA,NA,NA,NA,NA,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,0.3,10.2,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"728","2019HU0151853","01501","34",105,"New Jersey","Morris County (North)--Dover Town & Kinnelon Borough","two-parent",1,3,6,-1,-1,32,32,"0","0","0","0","0","-9","-9",0,1,0,0,40,8,52,0.6,0,NA,NA,"6:25","01",4068,24510,24529,13079,14557,16200,"employer",0,0,873,"employer",0,"1",1900,"apartment","1",1,290,737,"0","0","0",644,0,NA,NA,NA,NA,NA,NA,NA,"0","0","0","-9","-9","1","1","1","-9","-9",NA,0,5.7,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"729","2019HU0151980","00307","34",99,"New Jersey","Bergen County (North Central)--Bergenfield, Paramus, Dumont & New Milford Boroughs","two-parent",2,5,-1,-1,-1,41,32,"0","0","0","0","-9","-9","-9",1,1,0,0,40,8,52,1,0,NA,NA,"9:20","01",5763,22471,22489,15954,17432,14090,"employer",0,0,618,"employer",0,"1",0,"house","1",1,483,616,"0","0","0",612,0,NA,NA,NA,NA,NA,NA,NA,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,1.2,10.8,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"730","2019HU0152306","02600","34",36,"New Jersey","Cape May & Atlantic (South Central) Counties--Ocean City & Somers Point City","two-parent",17,22,26,-1,-1,66,58,"0","0","0","0","0","-9","-9",1,1,0,0,40,8,52,0.3,0,NA,0.2,"6:40","01",4947,27711,27730,0,0,15927,"employer",0,0,660,"employer",0,"1",1600,"house","1",1,450,684,"0","0","0",574,0,NA,NA,NA,NA,30,6,48,"0","0","0","-9","-9","1","1","1","-9","-9",NA,1.2,12.6,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"731","2019HU0152397","01600","34",16,"New Jersey","Sussex County","two-parent",1,-1,-1,-1,-1,49,33,"0","0","0","-9","-9","-9","-9",0,1,0,0,40,8,52,-9,0,NA,NA,NA,"",4751,29132,29151,15382,16860,13481,"employer",0,0,1044,"employer",0,"1",1000,"house","6",1,305,728,"0","0","0",516,0,NA,NA,NA,NA,42,8,52,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,1.9,13.4,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"732","2019HU0152522","00308","34",90,"New Jersey","Bergen County (Central)--Ridgewood Village, Glen Rock & Westwood Boroughs","two-parent",1,6,-1,-1,-1,45,44,"0","0","0","0","-9","-9","-9",0,1,0,0,40,8,52,1.3,0,-1.5,1.3,"7:40","04",3975,18749,18767,16850,18329,10231,"employer",0,0,730,"employer",0,"1",3900,"house","1",1,153,800,"0","0","0",580,0,NA,NA,NA,NA,40,8,52,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,1.3,10,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"733","2019HU0152852","00305","34",10,"New Jersey","Bergen County (East)--Tenafly, Park Ridge & Cresskill Boroughs","two-parent",10,13,-1,-1,-1,52,44,"0","0","0","0","-9","-9","-9",1,1,0,0,48,9,52,-9,1,NA,NA,NA,"",6806,18337,18356,16585,18063,13052,NA,0,0,937,"employer",0,"1",4100,"house","1",1,410,714,"0","0","0",621,0,NA,NA,NA,NA,NA,NA,NA,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,2.3,11.7,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"734","2019HU0152856","02102","34",62,"New Jersey","Camden County (Central)--Lindenwold & Collingswood Boroughs","two-parent",10,15,15,-1,-1,46,47,"0","0","0","0","0","-9","-9",0,1,0,0,40,8,52,0.5,0,1.92,0.5,"9:20","03",4276,29550,29569,15964,17442,13468,"employer",0,0,868,"employer",0,"1",0,"house","1",1,253,705,"0","0","0",549,0,NA,NA,NA,NA,45,9,52,"0","0","0","-9","-9","1","1","1","-9","-9",NA,0.2,12.2,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"735","2019HU0152967","02003","34",62,"New Jersey","Burlington County (South & East)","two-parent",13,-1,-1,-1,-1,51,46,"0","0","0","-9","-9","-9","-9",1,1,0,0,40,8,52,0.3,0,0.08,0.3,"6:40","01",5551,17381,17399,14779,16258,12364,"employer",0,0,483,"employer",0,"1",960,"house","1",1,243,802,"0","0","0",533,0,NA,NA,NA,NA,40,8,45,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,1.4,11.3,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"736","2019HU0153120","00703","34",52,"New Jersey","Hudson County (South & West)--Bayonne City, Kearney & Harrison Towns","two-parent",12,-1,-1,-1,-1,42,44,"0","0","0","-9","-9","-9","-9",1,1,1,0,40,8,52,1,0,11.42,0.5,"20:50","01",4804,18997,19016,15672,17150,10244,"employer",0,0,1079,"employer",0,"1",2100,"house","1",1,308,779,"0","0","0",638,0,NA,NA,NA,NA,30,6,52,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,0.4,12.7,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"737","2019HU0153207","02002","34",72,"New Jersey","Burlington County (West Central)","two-parent",11,-1,-1,-1,-1,40,38,"0","0","0","-9","-9","-9","-9",1,1,0,0,40,8,52,0.9,0,NA,NA,"7:45","01",4605,0,0,0,0,6957,"employer",0,0,1030,"employer",0,"1",1500,"house","1",1,227,744,"0","0","0",683,0,NA,NA,NA,NA,NA,NA,NA,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,0.2,13.5,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"738","2019HU0153294","00702","34",39,"New Jersey","Hudson County (Northeast)--Union City & Hoboken Cities","two-parent",12,14,-1,-1,-1,53,45,"0","0","0","0","-9","-9","-9",0,0,0,0,60,12,52,0.8,2,NA,NA,"9:35","10",4552,0,0,0,0,12621,"employer",0,0,945,"employer",0,"1",1300,"apartment","3",1,0,701,"1","0","0",587,0,NA,NA,NA,NA,NA,NA,NA,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,0.5,15.3,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"739","2019HU0153442","02103","34",66,"New Jersey","Camden County (South & West)--Bellmawr & Pine Hill Boroughs","two-parent",16,-1,-1,-1,-1,54,53,"0","0","0","-9","-9","-9","-9",1,1,0,0,40,8,52,0.2,0,-2.25,2.3,"9:5","01",6139,27544,27562,0,0,7385,"individual",0,0,679,"employer",0,"1",1400,"house","1",1,333,788,"0","0","0",664,0,NA,NA,NA,NA,30,6,52,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,0.7,7.7,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"740","2019HU0153588","01902","34",128,"New Jersey","Union County (Northwest)--Summit City & Westfield Town (North)","two-parent",1,4,10,-1,-1,40,39,"0","0","0","0","0","-9","-9",0,1,0,0,30,6,52,1.5,0,-0.33,1.5,"8:20","04",5342,21387,21406,0,0,12136,"employer",0,0,834,"employer",0,"1",5100,"house","1",1,433,589,"0","0","0",645,0,NA,NA,NA,NA,20,4,52,"0","0","0","-9","-9","1","1","1","-9","-9",NA,1.3,18,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"741","2019HU0153602","00904","34",47,"New Jersey","Middlesex County (North Central)--Metuchen Borough","two-parent",0,4,-1,-1,-1,31,28,"0","0","0","0","-9","-9","-9",0,0,0,0,80,16,52,1.3,2,NA,NA,"8:10","04",4986,26329,26348,14578,16056,16071,"employer",0,0,586,"employer",0,"1",1300,"house","1",1,150,706,"0","0","0",621,0,NA,NA,NA,NA,5,1,12,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,0.5,9.8,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"742","2019HU0154201","01203","34",62,"New Jersey","Ocean County (North Central)","two-parent",1,4,8,9,10,40,36,"0","0","0","0","0","0","0",1,1,0,0,45,9,52,1.5,0.62,NA,NA,"8:50","01",2704,24834,24853,0,0,6111,NA,0,0,621,"employer",0,"1",2300,"house","1",1,500,484,"0","0","0",674,0,NA,NA,NA,NA,28,5,8,"0","0","0","0","0","1","1","1","1","1",NA,1.7,14,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"743","2019HU0154204","00902","34",44,"New Jersey","Middlesex County (Southwest)","two-parent",5,8,9,11,-1,47,41,"0","0","0","0","0","0","-9",1,1,0,0,40,8,52,0.7,0,NA,NA,"9:30","01",4234,22226,22245,0,0,15375,"employer",0,0,723,"employer",0,"1",1300,"apartment","1",1,350,597,"0","0","0",525,0,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","-9","1","1","1","1","-9",NA,2.1,10.3,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"744","2019HU0154226","02202","34",92,"New Jersey","Gloucester County (South & West)--Glassboro Borough","two-parent",17,22,-1,-1,-1,56,55,"0","0","0","0","-9","-9","-9",1,1,0,0,40,8,52,0.7,0,-1,0.1,"7:0","01",5642,31178,31197,0,0,7354,"employer",0,0,743,"employer",0,"1",2400,"house","1",1,512,664,"0","0","0",605,0,NA,NA,NA,NA,40,8,52,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,0,11.2,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"745","2019HU0154251","00307","34",46,"New Jersey","Bergen County (North Central)--Bergenfield, Paramus, Dumont & New Milford Boroughs","two-parent",10,-1,-1,-1,-1,63,52,"0","0","0","-9","-9","-9","-9",1,1,0,0,40,8,52,1,0,NA,NA,"9:20","01",2763,22297,22316,0,0,6198,"employer",0,0,716,"employer",0,"1",6800,"house","1",1,704,742,"0","0","0",638,0,NA,NA,NA,NA,NA,NA,NA,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,2.6,16.6,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"746","2019HU0154265","01101","34",56,"New Jersey","Monmouth County (Southeast)--Tinton Falls Borough (South)","two-parent",3,9,-1,-1,-1,41,43,"0","0","0","0","-9","-9","-9",1,0,0,0,40,8,52,0.1,0,1,0.1,"8:55","01",6232,29436,29455,13864,15342,16944,"employer",0,0,651,"employer",0,"1",2000,"house","1",1,312,630,"0","0","0",648,0,NA,NA,NA,NA,28,5,30,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,2,3.5,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"747","2019HU0154541","01302","34",75,"New Jersey","Essex County (Southeast)--Newark City (Southwest)","two-parent",0,2,4,5,8,54,43,"0","0","0","0","0","0","0",1,0,0,0,40,8,52,0.2,0,NA,NA,"5:40","01",5927,17528,0,14539,0,5195,"employer",0,0,916,"employer",0,"1",1200,"house","1",1,395,656,"0","0","0",596,0,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","1","1","1","1","1",NA,0.7,10.2,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"748","2019HU0154754","02103","34",132,"New Jersey","Camden County (South & West)--Bellmawr & Pine Hill Boroughs","two-parent",1,6,-1,-1,-1,34,32,"0","0","0","0","-9","-9","-9",0,1,0,0,40,8,32,0.3,0,-0.08,0.8,"8:40","01",6216,22761,22780,13969,15447,8054,"employer",0,0,1208,"employer",0,"1",0,"house","1",1,214,591,"0","0","0",560,0,NA,NA,NA,NA,40,8,21,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,2.5,7.7,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"749","2019HU0154831","01102","34",90,"New Jersey","Monmouth County (Southwest)--Freehold Borough","two-parent",15,-1,-1,-1,-1,41,46,"0","0","0","-9","-9","-9","-9",1,1,0,0,35,7,52,1.5,0,-0.83,0.8,"9:15","01",4709,21541,21560,15485,16963,16431,"employer",0,0,612,"employer",0,"1",2400,"house","1",1,277,671,"0","0","0",548,0,NA,NA,NA,NA,25,5,52,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,0.3,8.1,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"750","2019HU0155144","01205","34",222,"New Jersey","Ocean County (Northeast)--Point Pleasant Borough","two-parent",11,12,15,-1,-1,38,43,"0","0","0","0","0","-9","-9",1,1,0,0,30,6,32,0.2,0,-1.67,0.3,"7:30","01",4412,14176,14195,16838,18316,13275,"employer",0,0,667,"employer",0,"1",1500,"house","1",1,303,658,"0","0","0",614,0,NA,NA,NA,NA,40,8,52,"0","0","0","-9","-9","1","1","1","-9","-9",NA,2,6.4,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"751","2019HU0155200","02201","34",42,"New Jersey","Gloucester County (Northeast)--Woodbury City","two-parent",2,12,19,-1,-1,45,45,"0","0","0","0","0","-9","-9",0,1,0,0,50,10,52,0.3,1.25,-0.75,0.2,"8:10","01",5581,28169,28187,15706,17185,6300,NA,0,0,1056,"employer",0,"1",1100,"house","4",1,452,623,"0","0","0",637,0,NA,NA,NA,NA,20,4,50,"0","0","0","-9","-9","1","1","1","-9","-9",NA,0.3,10,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"752","2019HU0155223","00102","34",65,"New Jersey","Atlantic County (Outside Somers Point City)--Pleasantville City & Hammonton Town","two-parent",16,16,18,-1,-1,56,56,"0","0","0",NA,"0","-9","-9",1,0,0,0,40,8,52,0.3,0,1.83,0.2,"8:40","01",6052,32784,32803,14763,16241,4418,"employer",0,0,733,"employer",0,"1",700,"house","3",1,138,776,"0","0","0",714,0,NA,NA,NA,NA,40,8,40,"0","0","0","-9","-9","1","1","1","-9","-9",NA,0,15.5,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"753","2019HU0155378","00905","34",94,"New Jersey","Middlesex County (Northeast)--Carteret Borough","two-parent",2,-1,-1,-1,-1,31,33,"0","0","0","-9","-9","-9","-9",1,1,0,1,8,1,52,1.2,0,-1.25,2.3,"8:5","01",4656,26427,26446,0,0,13199,"employer",0,0,789,"employer",0,"1",1700,"apartment","2",1,40,581,"0","0","0",718,0,NA,NA,NA,NA,40,8,52,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,0.6,13.2,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"754","2019HU0155381","00906","34",208,"New Jersey","Middlesex County (Central)--New Brunswick City, South River & Highland Park Boroughs","two-parent",11,13,-1,-1,-1,43,42,"0","0","0","0","-9","-9","-9",1,0,0,0,40,8,52,1.2,0,0,1.7,"8:0","01",6968,18778,18797,0,0,8957,"employer",0,0,584,"employer",0,"1",2100,"house","1",1,190,785,"0","0","0",526,0,NA,NA,NA,NA,40,8,52,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,2,11.6,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"755","2019HU0155387","01203","34",128,"New Jersey","Ocean County (North Central)","two-parent",15,25,-1,-1,-1,54,54,"0","0","0","0","-9","-9","-9",1,1,0,0,NA,NA,-9,-9,NA,NA,1,NA,"",4758,27767,27786,15070,16548,12962,"employer",0,0,782,"employer",0,"1",0,"house","4",1,368,655,"0","0","0",647,0,NA,NA,NA,NA,16,3,52,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,0.7,10.2,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"756","2019HU0155656","02001","34",121,"New Jersey","Burlington County (North)--Burlington City","two-parent",15,-1,-1,-1,-1,58,56,"1","0","0","-9","-9","-9","-9",1,1,0,0,35,7,52,1.5,0,-0.92,0.1,"6:55","04",5392,24603,24622,15004,16483,6359,"employer",0,0,900,"employer",900,"1",1300,"house","1",1,776,711,"0","0","0",662,1557,NA,NA,NA,NA,16,3,52,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,1.6,13.1,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"757","2019HU0155684","00304","34",78,"New Jersey","Bergen County (West Central)--Fair Lawn Borough, Garfield City & Lodi Borough","two-parent",14,16,-1,-1,-1,44,36,"0","0","0","0","-9","-9","-9",0,1,0,0,40,8,52,0.4,0,1.67,0.2,"7:45","01",6532,21729,21748,0,0,12734,"employer",0,0,647,"employer",0,"1",0,"house","1",1,64,638,"0","0","0",548,0,NA,NA,NA,NA,40,8,52,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,1.9,4.6,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"758","2019HU0155922","00306","34",55,"New Jersey","Bergen County (Northwest)--Ramsey, Oakland & Franklin Lakes Boroughs","two-parent",0,-1,-1,-1,-1,32,31,"0","0","0","-9","-9","-9","-9",0,1,0,0,45,9,52,0.2,0.62,0.67,0.2,"8:45","01",4233,26897,26915,0,0,14511,"employer",0,0,528,"employer",0,"1",2700,"house","3",1,258,728,"0","0","0",625,0,NA,NA,NA,NA,40,8,52,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,0.1,12.3,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"759","2019HU0156357","02002","34",124,"New Jersey","Burlington County (West Central)","two-parent",16,-1,-1,-1,-1,50,51,"0","0","0","-9","-9","-9","-9",1,0,0,0,55,11,52,0.8,1.88,-2.25,0.2,"6:35","01",3991,21296,21314,14304,15783,8378,"employer",0,0,1000,"employer",0,"1",3300,"house","1",1,532,696,"0","0","0",605,0,NA,NA,NA,NA,32,6,52,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,0.3,11.8,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"760","2019HU0156572","01902","34",49,"New Jersey","Union County (Northwest)--Summit City & Westfield Town (North)","two-parent",0,3,-1,-1,-1,38,35,"0","0","0","0","-9","-9","-9",1,0,0,0,45,9,52,0.8,0.62,1.83,0.7,"8:40","01",7211,24176,24194,0,0,6137,"employer",0,0,1024,"employer",0,"1",3000,"house","1",1,222,618,"0","0","0",610,0,NA,NA,NA,NA,45,9,40,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,0.7,8.2,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"761","2019HU0156691","02002","34",144,"New Jersey","Burlington County (West Central)","two-parent",10,12,-1,-1,-1,40,39,"0","0","0","0","-9","-9","-9",1,1,0,0,40,8,52,1.2,0,-0.25,0.2,"7:5","01",5644,20383,20402,0,0,12738,"employer",0,0,971,"employer",0,"1",1900,"house","1",1,353,793,"0","0","0",614,0,NA,NA,NA,NA,40,8,52,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,1.1,18.9,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"762","2019HU0156839","00306","34",36,"New Jersey","Bergen County (Northwest)--Ramsey, Oakland & Franklin Lakes Boroughs","two-parent",0,-1,-1,-1,-1,27,30,"0","0","0","-9","-9","-9","-9",1,1,0,0,35,7,52,1.3,0,8.83,0.8,"14:25","01",6501,26048,26067,14471,15950,8274,"employer",0,0,817,"employer",0,"1",2100,"house","4",1,326,659,"0","0","0",718,0,NA,NA,NA,NA,40,8,52,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,1.9,12.7,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"763","2019HU0157138","02202","34",54,"New Jersey","Gloucester County (South & West)--Glassboro Borough","two-parent",10,14,16,-1,-1,57,42,"0","0","0","0","0","-9","-9",1,0,0,0,40,8,49,0.1,0,-2.67,0.2,"7:25","01",5467,23688,23706,0,0,13131,"employer",0,0,876,"employer",0,"1",1800,"house","1",1,351,731,"0","0","0",528,0,NA,NA,NA,NA,25,5,52,"0","0","0","-9","-9","1","1","1","-9","-9",NA,0,10,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"764","2019HU0157164","01904","34",174,"New Jersey","Union County (Southeast)--Linden, Rahway Cities & Roselle Borough (South)","two-parent",1,4,6,8,11,45,30,"0","0","0","0","0","0","0",1,1,0,0,60,12,52,0.8,2,NA,NA,"6:35","07",6045,0,0,0,0,15846,NA,0,0,1079,"employer",0,"1",1500,"apartment","1",1,140,788,"0","0","0",532,0,NA,NA,NA,NA,48,9,12,"0","0","0","0","0","1","1","1","1","1",NA,0.3,13.9,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"765","2019HU0157237","00601","34",191,"New Jersey","Hudson County (Central)--Jersey City (North)","two-parent",6,-1,-1,-1,-1,40,37,"0","0","0","-9","-9","-9","-9",0,1,0,1,40,8,52,0.8,0,-0.83,0.7,"8:35","03",4743,0,0,0,0,12289,"employer",0,0,570,"employer",0,"1",600,"house","1",1,250,635,"0","0","0",558,0,NA,NA,NA,NA,40,8,52,"0","-9","-9","-9","-9","5","-9","-9","-9","-9",NA,0,7.1,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"766","2019HU0157435","01403","34",91,"New Jersey","Essex County (Northwest)","two-parent",9,11,-1,-1,-1,54,48,"0","0","0","0","-9","-9","-9",1,0,0,0,70,14,52,-9,2,NA,NA,NA,"11",5596,18799,0,13783,0,14035,"individual",0,0,694,"employer",0,"1",3700,"apartment","3",1,254,586,"1","0","0",511,0,NA,NA,NA,NA,NA,NA,NA,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,2,10.8,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"767","2019HU0157580","00307","34",66,"New Jersey","Bergen County (North Central)--Bergenfield, Paramus, Dumont & New Milford Boroughs","two-parent",4,10,-1,-1,-1,39,39,"0","0","0","0","-9","-9","-9",1,1,1,1,35,7,52,-9,0,NA,0.8,NA,"",6041,18199,0,0,0,6471,"employer",0,0,727,"employer",0,"1",1400,"apartment","1",1,90,664,"0","0","0",675,0,NA,NA,NA,NA,36,7,52,"0","0","-9","-9","-9","5","5","-9","-9","-9",NA,0,11.9,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"768","2019HU0157610","00305","34",55,"New Jersey","Bergen County (East)--Tenafly, Park Ridge & Cresskill Boroughs","two-parent",3,6,-1,-1,-1,39,37,"0","0","0","0","-9","-9","-9",1,1,0,0,50,10,52,1.5,1.25,NA,NA,"8:35","01",4840,21503,21521,14490,15969,6394,"employer",0,0,879,"employer",0,"1",2300,"house","1",1,650,518,"0","0","0",464,0,NA,NA,NA,NA,NA,NA,NA,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,2.9,10.7,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"769","2019HU0157691","01402","34",56,"New Jersey","Essex County (South Central)--East Orange City","two-parent",2,5,-1,-1,-1,35,37,"0","0","0","0","-9","-9","-9",0,0,0,0,40,8,52,0.9,0,0.42,0.3,"8:50","04",3705,27544,27563,0,0,14082,"employer",0,0,754,"employer",0,"1",4500,"house","3",1,375,656,"0","0","0",604,0,NA,NA,NA,NA,45,9,52,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,2.1,13.3,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"770","2019HU0157964","01203","34",131,"New Jersey","Ocean County (North Central)","two-parent",10,12,14,16,18,54,52,"0","0","0","0",NA,"0","0",1,1,0,0,33,6,52,0.3,0,NA,NA,"7:30","01",4920,14562,14580,14001,15479,10046,NA,0,0,625,"employer",0,"1",1800,"house","1",1,867,781,"0","0","0",525,0,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","1","1","1","1","1",NA,0.4,10.9,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"771","2019HU0158057","00702","34",106,"New Jersey","Hudson County (Northeast)--Union City & Hoboken Cities","two-parent",4,7,-1,-1,-1,40,36,"0","0","0","0","-9","-9","-9",1,0,0,0,45,9,52,0.8,0.62,-2.67,0.2,"6:20","01",5409,14476,14494,0,0,14615,"employer",0,0,830,"employer",0,"1",3700,"apartment","1",1,51,668,"0","0","0",579,0,NA,NA,NA,NA,45,9,52,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,1,9.5,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"772","2019HU0158304","01403","34",88,"New Jersey","Essex County (Northwest)","two-parent",2,5,-1,-1,-1,41,40,"0","0","0","0","-9","-9","-9",1,1,0,0,50,10,52,0.5,1.25,0,0.3,"6:50","01",4713,28527,28545,0,0,16490,"employer",0,0,579,"employer",0,"1",2700,"house","1",1,227,500,"0","0","0",622,0,NA,NA,NA,NA,36,7,52,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,0,10.2,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"773","2019HU0158396","01403","34",42,"New Jersey","Essex County (Northwest)","two-parent",16,-1,-1,-1,-1,44,47,"0","0","0","-9","-9","-9","-9",1,1,1,0,40,8,52,0.1,0,12.08,0.1,"18:55","01",6038,23014,0,14032,0,9526,"employer",0,0,1035,"employer",0,"1",2000,"house","1",1,203,688,"0","0","0",547,0,NA,NA,NA,NA,25,5,52,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,1.8,16.8,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"774","2019HU0158549","01002","34",163,"New Jersey","Somerset County (South)","two-parent",4,6,7,9,12,53,48,"0","0","0","0","0","0","0",0,0,0,1,60,12,52,0.2,2,NA,0.3,"6:30","01",5263,18864,18883,16005,17483,8614,"employer",0,0,1020,"employer",0,"1",0,"house","3",1,302,738,"0","0","0",490,0,NA,NA,NA,NA,40,8,52,"0","0","0","0","0","1","1","1","1","1",NA,1.1,10.7,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"775","2019HU0158619","01502","34",70,"New Jersey","Morris County (West)","two-parent",11,12,14,-1,-1,50,47,"0","0","0","0","0","-9","-9",1,1,0,0,2,0,15,-9,0,NA,0.1,NA,"",4942,20913,20932,14410,15888,15220,"individual",0,0,461,"employer",0,"1",2100,"house","2",1,540,725,"0","0","0",587,0,NA,NA,NA,NA,12,2,20,"0","0","0","-9","-9","1","1","1","-9","-9",NA,0,8,1,NA,NA,"0","0",NA,NA,NA,NA,NA
